Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,39.340000,41.480000,39.240002,41.090000,37.728374,613400
2009-05-04,41.860001,43.799999,41.459999,43.799999,40.216652,613800
2009-05-05,43.400002,43.610001,41.740002,42.540001,39.059734,598300
2009-05-06,42.959999,45.389999,42.959999,45.119999,41.428673,763100
2009-05-07,46.610001,47.770000,43.419998,44.090000,40.482944,732800
2009-05-08,44.540001,47.139999,44.529999,46.549999,42.741684,774100
2009-05-11,46.020000,46.189999,44.240002,44.840000,41.171585,975700
2009-05-12,45.020000,45.459999,43.240002,44.450001,40.813477,642100
2009-05-13,43.990002,43.990002,42.000000,42.320000,38.857738,763000
2009-05-14,42.110001,43.049999,41.320000,42.639999,39.151566,691100
2009-05-15,42.570000,42.900002,40.990002,41.330002,37.948727,519900
2009-05-18,41.889999,43.450001,41.849998,43.369999,39.821838,814700
2009-05-19,43.369999,44.459999,43.080002,43.820000,40.235016,913900
2009-05-20,44.389999,45.740002,44.000000,44.119999,40.510479,824600
2009-05-21,43.330002,43.330002,41.860001,42.580002,39.096489,874700
2009-05-22,42.840000,43.299999,42.400002,42.470001,38.995483,557800
2009-05-26,42.240002,43.590000,41.270000,43.540001,39.977936,453300
2009-05-27,43.639999,44.650002,43.450001,43.560001,39.996288,621400
2009-05-28,43.860001,45.689999,43.439999,45.380001,41.667400,747100
2009-05-29,45.959999,46.630001,45.599998,46.259998,42.475403,961400
2009-06-01,47.250000,48.549999,47.250000,48.230000,44.284237,905000
2009-06-02,48.180000,48.209999,47.279999,47.759998,43.852692,743800
2009-06-03,46.910000,46.910000,44.250000,44.990002,41.309303,514400
2009-06-04,45.430000,46.480000,45.150002,46.200001,42.420315,758500
2009-06-05,46.820000,46.970001,45.389999,45.869999,42.117302,664900
2009-06-08,45.410000,46.009998,44.779999,45.680000,41.942860,444700
2009-06-09,46.119999,46.439999,45.360001,45.970001,42.209122,564900
2009-06-10,46.750000,46.840000,45.630001,46.410000,42.613140,470400
2009-06-11,46.570000,48.500000,46.509998,47.650002,43.751694,418900
2009-06-12,47.020000,47.180000,46.389999,47.169998,43.310959,355300
2009-06-15,46.500000,46.590000,45.189999,45.860001,42.108124,294400
2009-06-16,46.200001,46.590000,44.400002,44.590000,40.942024,706700
2009-06-17,44.570000,44.570000,42.779999,43.669998,40.097301,487400
2009-06-18,43.730000,44.099998,43.070000,43.349998,39.803478,539400
2009-06-19,43.959999,43.959999,42.259998,42.570000,39.087296,731400
2009-06-22,41.709999,41.919998,39.709999,39.750000,36.497986,313100
2009-06-23,39.889999,40.299999,39.119999,39.930000,36.663280,502100
2009-06-24,40.000000,40.910000,39.939999,40.220001,36.990681,370000
2009-06-25,40.060001,41.330002,40.060001,41.250000,37.937988,379300
2009-06-26,41.040001,41.169998,40.660000,40.849998,37.570103,266500
2009-06-29,41.099998,41.630001,40.980000,41.160000,37.855213,258500
2009-06-30,41.099998,41.919998,40.320000,41.130001,37.827625,625400
2009-07-01,41.490002,42.049999,40.930000,40.970001,37.680489,530300
2009-07-02,40.160000,40.160000,39.200001,39.220001,36.070976,167800
2009-07-06,38.480000,38.529999,37.139999,38.160000,35.096088,283500
2009-07-07,38.049999,38.209999,37.160000,37.169998,34.185577,604400
2009-07-08,37.230000,37.779999,36.160000,36.970001,34.001633,374000
2009-07-09,37.369999,38.599998,37.349998,38.080002,35.022518,712000
2009-07-10,37.400002,38.070000,37.009998,37.849998,34.810986,408200
2009-07-13,37.619999,38.660000,36.930000,38.660000,35.555939,346200
2009-07-14,38.820000,39.599998,38.820000,39.529999,36.356087,268300
2009-07-15,40.349998,41.160000,40.349998,41.029999,37.735645,403900
2009-07-16,40.840000,42.080002,40.580002,41.860001,38.499008,434200
2009-07-17,41.770000,42.610001,41.459999,42.250000,38.857700,501500
2009-07-20,42.680000,43.400002,42.470001,43.250000,39.777409,284000
2009-07-21,43.849998,44.000000,42.720001,43.520000,40.025723,395400
2009-07-22,43.160000,43.630001,42.590000,43.250000,39.777409,424300
2009-07-23,43.299999,44.849998,43.299999,44.740002,41.147774,360400
2009-07-24,44.509998,45.310001,44.410000,45.310001,41.671997,160500
2009-07-27,45.459999,45.599998,44.750000,45.360001,41.718002,274900
2009-07-28,44.790001,44.919998,43.490002,44.450001,40.881042,138700
2009-07-29,43.700001,43.770000,42.700001,43.290001,39.814198,206800
2009-07-30,44.160000,44.959999,43.840000,44.509998,40.936245,275500
2009-07-31,44.259998,45.439999,44.090000,45.060001,41.442081,226500
2009-08-03,45.840000,47.049999,45.779999,46.770000,43.014782,220300
2009-08-04,46.599998,47.299999,46.150002,46.980000,43.207924,170700
2009-08-05,47.090000,47.090000,46.290001,46.439999,42.711281,175800
2009-08-06,46.709999,46.779999,45.560001,45.779999,42.104271,217300
2009-08-07,46.400002,46.619999,45.730000,45.990002,42.297421,212500
2009-08-10,45.799999,46.599998,45.590000,46.419998,42.692883,296800
2009-08-11,46.250000,46.250000,45.419998,45.540001,41.883530,143700
2009-08-12,45.369999,46.279999,45.320000,45.889999,42.205441,139500
2009-08-13,46.299999,46.770000,45.660000,46.720001,42.968792,158400
2009-08-14,46.639999,46.669998,45.369999,45.799999,42.122662,130600
2009-08-17,44.529999,44.720001,43.840000,44.130001,40.586750,142100
2009-08-18,44.180000,45.060001,44.180000,44.900002,41.294922,74500
2009-08-19,44.330002,46.169998,44.139999,45.759998,42.085873,137200
2009-08-20,45.599998,46.400002,45.540001,46.080002,42.380180,185700
2009-08-21,46.660000,47.720001,46.610001,47.500000,43.686176,202500
2009-08-24,48.189999,48.340000,47.549999,47.799999,43.962086,153200
2009-08-25,48.000000,48.180000,46.599998,46.790001,43.033184,176900
2009-08-26,46.500000,46.810001,46.000000,46.610001,42.867630,113300
2009-08-27,46.400002,46.759998,45.400002,46.619999,42.876823,146000
2009-08-28,46.889999,47.389999,46.459999,46.849998,43.088352,106500
2009-08-31,46.220001,46.220001,45.250000,45.740002,42.067486,264100
2009-09-01,45.610001,46.209999,44.669998,44.720001,41.129372,347300
2009-09-02,44.490002,45.029999,44.389999,44.459999,40.890244,418400
2009-09-03,44.779999,44.970001,44.310001,44.529999,40.954628,163200
2009-09-04,44.450001,45.439999,44.450001,45.380001,41.736385,106900
2009-09-08,46.340000,47.090000,46.340000,46.790001,43.033184,166100
2009-09-09,47.049999,47.860001,46.599998,47.459999,43.649384,171100
2009-09-10,47.639999,48.970001,47.259998,48.959999,45.028950,353200
2009-09-11,49.230000,50.180000,48.799999,49.250000,45.295666,286600
2009-09-14,48.720001,49.610001,48.439999,49.549999,45.571564,399100
2009-09-15,49.869999,50.820000,49.770000,50.650002,46.583241,226700
2009-09-16,51.139999,52.250000,51.029999,52.180000,47.990406,408100
2009-09-17,52.139999,52.820000,51.549999,51.970001,47.797264,398200
2009-09-18,52.250000,52.389999,50.810001,51.330002,47.208660,265300
2009-09-21,50.520000,51.049999,49.820000,50.869999,46.785599,250100
2009-09-22,51.480000,52.130001,51.480000,51.959999,47.852028,294500
2009-09-23,52.139999,52.139999,50.660000,50.849998,46.829803,367500
2009-09-24,50.990002,50.990002,49.270000,49.720001,45.789127,182100
2009-09-25,49.669998,50.400002,49.230000,49.680000,45.752289,182200
2009-09-28,50.029999,50.720001,49.570000,50.639999,46.636387,131200
2009-09-29,50.709999,50.939999,50.060001,50.689999,46.682438,213900
2009-09-30,50.990002,51.310001,49.799999,50.770000,46.756111,305700
2009-10-01,50.660000,50.689999,48.570000,48.650002,44.803726,260200
2009-10-02,47.959999,48.740002,47.400002,48.400002,44.573494,262400
2009-10-05,48.509998,50.009998,48.290001,49.900002,45.954903,198200
2009-10-06,50.529999,51.500000,50.529999,51.340000,47.281040,129900
2009-10-07,51.250000,51.599998,50.660000,51.330002,47.271843,157300
2009-10-08,51.740002,53.360001,51.720001,53.180000,48.975578,242000
2009-10-09,53.000000,53.509998,52.610001,53.110001,48.911121,239700
2009-10-12,53.619999,54.419998,53.419998,53.639999,49.399204,261700
2009-10-13,53.689999,53.889999,52.490002,53.790001,49.537361,297800
2009-10-14,54.639999,54.669998,53.910000,54.500000,50.191231,196300
2009-10-15,53.910000,55.549999,53.910000,55.529999,51.139797,319000
2009-10-16,55.209999,55.590000,54.849998,55.389999,51.010872,265200
2009-10-19,55.509998,56.150002,55.110001,56.040001,51.609474,219700
2009-10-20,56.220001,56.340000,54.900002,55.910000,51.489754,294100
2009-10-21,55.560001,56.990002,55.340000,55.380001,51.001640,406600
2009-10-22,55.240002,55.400002,54.090000,55.310001,50.937195,231600
2009-10-23,55.450001,55.869999,53.459999,53.840000,49.583408,408000
2009-10-26,53.980000,55.320000,52.590000,52.730000,48.561161,503900
2009-10-27,52.880001,53.750000,52.400002,52.840000,48.662464,320600
2009-10-28,52.630001,52.630001,50.110001,50.220001,46.249599,631900
2009-10-29,50.740002,52.230000,50.730000,52.110001,47.990189,346900
2009-10-30,51.820000,51.880001,49.099998,49.500000,45.586525,436500
2009-11-02,49.720001,50.720001,48.730000,49.680000,45.752289,306200
2009-11-03,49.049999,51.060001,48.599998,50.900002,46.875839,486800
2009-11-04,51.500000,52.110001,50.849998,51.000000,46.967934,581200
2009-11-05,51.529999,51.930000,50.700001,51.910000,47.805992,343600
2009-11-06,51.270000,52.209999,51.040001,51.369999,47.308674,302000
2009-11-09,52.060001,52.869999,52.060001,52.799999,48.625618,327800
2009-11-10,52.790001,53.040001,51.970001,52.730000,48.561161,515000
2009-11-11,53.349998,53.470001,52.000000,52.299999,48.165150,213700
2009-11-12,52.400002,52.400002,50.700001,50.900002,46.875839,455800
2009-11-13,50.959999,51.349998,50.380001,51.000000,46.967934,359400
2009-11-16,51.580002,52.610001,51.509998,52.220001,48.091488,364100
2009-11-17,52.189999,52.189999,51.400002,51.770000,47.677052,285400
2009-11-18,51.970001,51.970001,51.000000,51.250000,47.198154,437600
2009-11-19,50.849998,50.849998,49.500000,49.900002,45.954903,516400
2009-11-20,49.540001,49.700001,48.930000,49.349998,45.448372,618000
2009-11-23,50.180000,51.020000,49.790001,49.970001,46.019367,615600
2009-11-24,49.919998,50.330002,49.189999,50.290001,46.314068,337400
2009-11-25,50.430000,51.610001,50.009998,51.509998,47.437607,446400
2009-11-27,49.779999,50.389999,49.230000,50.070000,46.111465,108800
2009-11-30,50.000000,50.490002,49.400002,49.779999,45.844391,248300
2009-12-01,50.369999,51.110001,50.369999,50.610001,46.608772,254600
2009-12-02,50.590000,51.099998,50.060001,50.279999,46.304859,248800
2009-12-03,50.169998,50.630001,49.439999,49.500000,45.586525,433000
2009-12-04,50.279999,50.970001,48.759998,49.360001,45.457581,340200
2009-12-07,49.240002,50.070000,48.919998,49.349998,45.448372,276600
2009-12-08,48.810001,49.090000,48.240002,48.410000,44.582691,298200
2009-12-09,48.500000,48.889999,47.599998,48.270000,44.453770,207100
2009-12-10,48.720001,49.410000,48.430000,49.250000,45.356274,315800
2009-12-11,49.419998,49.599998,48.869999,49.090000,45.208950,323500
2009-12-14,51.029999,51.770000,51.000000,51.570000,47.492870,552000
2009-12-15,51.439999,52.139999,51.349998,52.040001,47.925716,221600
2009-12-16,52.200001,52.959999,52.200001,52.650002,48.487480,244300
2009-12-17,52.400002,52.810001,51.869999,52.430000,48.284878,278200
2009-12-18,52.889999,53.380001,52.770000,53.090000,48.892693,293600
2009-12-21,53.480000,54.029999,53.310001,53.880001,49.620235,181500
2009-12-22,54.090000,54.389999,53.820000,54.299999,50.007030,284100
2009-12-23,54.520000,55.090000,54.259998,55.029999,50.740986,121000
2009-12-24,55.130001,55.580002,55.090000,55.360001,51.045288,73000
2009-12-28,55.820000,55.910000,55.000000,55.330002,51.017620,138400
2009-12-29,55.540001,55.610001,54.750000,54.810001,50.538147,195000
2009-12-30,54.730000,54.770000,54.279999,54.549999,50.298397,112000
2009-12-31,54.799999,54.910000,53.830002,53.990002,49.782059,181300
2010-01-04,54.709999,56.110001,54.709999,56.049999,51.681488,601100
2010-01-05,56.119999,56.689999,55.849998,56.650002,52.234741,540200
2010-01-06,56.619999,57.290001,56.200001,57.080002,52.631207,631400
2010-01-07,56.990002,56.990002,56.080002,56.730000,52.308495,229000
2010-01-08,56.520000,57.080002,55.930000,57.080002,52.631207,154300
2010-01-11,57.470001,57.730000,55.959999,56.430000,52.031879,219600
2010-01-12,55.830002,55.830002,54.980000,55.240002,50.934628,261500
2010-01-13,55.290001,55.930000,54.310001,55.869999,51.515533,287500
2010-01-14,55.759998,56.380001,55.630001,56.220001,51.838249,198300
2010-01-15,56.070000,56.230000,55.259998,55.590000,51.257355,241100
2010-01-19,55.570000,56.090000,55.230000,56.070000,51.699947,139900
2010-01-20,55.509998,55.509998,54.720001,55.330002,51.017620,266200
2010-01-21,55.509998,55.860001,54.419998,54.520000,50.270748,421800
2010-01-22,54.480000,54.900002,53.360001,53.450001,49.284134,551300
2010-01-25,53.939999,54.709999,53.880001,54.110001,49.892704,501400
2010-01-26,53.790001,54.400002,53.259998,53.400002,49.238041,411600
2010-01-27,53.450001,53.959999,52.230000,53.169998,49.025955,680300
2010-01-28,53.570000,53.730000,51.869999,52.840000,48.721680,378500
2010-01-29,53.150002,53.869999,51.520000,51.939999,47.891819,462300
2010-02-01,52.299999,53.779999,52.299999,53.650002,49.468552,459700
2010-02-02,54.000000,54.930000,53.380001,54.849998,50.575020,406700
2010-02-03,54.560001,54.939999,53.980000,54.320000,50.086330,662400
2010-02-04,53.599998,53.669998,51.490002,51.570000,47.550663,648600
2010-02-05,51.500000,51.619999,49.779999,51.590000,47.569107,612000
2010-02-08,51.619999,52.209999,50.990002,51.189999,47.200275,207700
2010-02-09,51.950001,52.790001,51.509998,52.200001,48.131565,299500
2010-02-10,51.980000,52.240002,50.900002,51.869999,47.827290,249700
2010-02-11,51.849998,53.099998,51.660000,53.049999,48.915314,389500
2010-02-12,52.330002,53.110001,51.910000,53.080002,48.942978,273000
2010-02-16,53.950001,54.759998,53.950001,54.549999,50.298397,548500
2010-02-17,54.849998,55.060001,54.180000,54.700001,50.436714,327200
2010-02-18,54.580002,55.110001,54.419998,55.060001,50.768642,485700
2010-02-19,54.990002,55.490002,54.730000,55.119999,50.823971,346500
2010-02-22,55.619999,55.619999,54.090000,54.310001,50.077118,785800
2010-02-23,54.099998,54.099998,52.849998,53.070000,48.933750,571900
2010-02-24,53.060001,53.669998,52.910000,53.450001,49.284134,640600
2010-02-25,52.689999,53.750000,52.130001,53.650002,49.468552,969800
2010-02-26,53.790001,54.049999,53.290001,53.730000,49.542316,350400
2010-03-01,54.250000,54.759998,54.200001,54.520000,50.270748,464600
2010-03-02,54.919998,55.470001,54.880001,55.029999,50.740986,215600
2010-03-03,55.220001,55.580002,55.020000,55.040001,50.750214,225700
2010-03-04,55.099998,55.450001,54.349998,54.580002,50.326073,294600
2010-03-05,55.029999,55.630001,55.029999,55.549999,51.220459,224000
2010-03-08,55.590000,55.770000,55.060001,55.250000,50.943848,133800
2010-03-09,54.950001,55.849998,54.869999,55.480000,51.155910,356600
2010-03-10,55.560001,56.180000,55.400002,56.090000,51.718376,403100
2010-03-11,55.980000,56.349998,55.939999,56.200001,51.819809,249000
2010-03-12,56.580002,56.590000,55.950001,56.240002,51.856682,210100
2010-03-15,56.029999,56.040001,54.740002,55.599998,51.266563,287300
2010-03-16,55.910000,55.910000,55.230000,55.779999,51.432541,178400
2010-03-17,55.990002,56.439999,55.820000,56.150002,51.773712,197700
2010-03-18,56.070000,56.110001,54.419998,54.660000,50.399834,963200
2010-03-19,53.849998,54.830002,53.270000,53.849998,49.652981,509600
2010-03-22,53.139999,53.799999,52.759998,53.689999,49.505432,461700
2010-03-23,53.709999,54.299999,53.680000,54.240002,50.012573,367600
2010-03-24,53.970001,54.500000,53.720001,54.029999,49.818924,541900
2010-03-25,54.389999,54.570000,52.439999,52.570000,48.505043,396700
2010-03-26,52.740002,52.740002,51.860001,52.389999,48.338955,363800
2010-03-29,52.720001,53.939999,52.720001,53.910000,49.741444,652100
2010-03-30,53.950001,54.060001,53.500000,54.049999,49.870602,408400
2010-03-31,54.040001,54.740002,53.889999,54.320000,50.119717,432000
2010-04-01,54.860001,55.820000,54.860001,55.700001,51.393024,353800
2010-04-05,56.009998,57.099998,55.910000,56.930000,52.527901,923100
2010-04-06,56.799999,57.240002,56.740002,56.910000,52.509457,339300
2010-04-07,56.779999,56.990002,56.099998,56.439999,52.075790,313300
2010-04-08,56.090000,56.709999,55.500000,56.529999,52.158829,370300
2010-04-09,56.849998,57.450001,56.770000,57.180000,52.758583,503000
2010-04-12,57.160000,57.650002,56.950001,57.130001,52.712444,96600
2010-04-13,57.080002,57.189999,56.240002,56.849998,52.454082,288500
2010-04-14,57.130001,57.520000,56.599998,57.500000,53.053848,952800
2010-04-15,57.520000,57.930000,57.480000,57.689999,53.229141,520100
2010-04-16,57.000000,57.490002,56.180000,56.529999,52.158829,764100
2010-04-19,56.070000,56.400002,55.430000,56.150002,51.808235,415200
2010-04-20,56.520000,57.480000,56.520000,57.270000,52.841614,602900
2010-04-21,57.340000,57.410000,56.660000,57.049999,52.638634,291400
2010-04-22,56.570000,57.529999,56.110001,57.419998,52.980026,404100
2010-04-23,57.439999,58.910000,57.119999,58.810001,54.262550,692300
2010-04-26,58.900002,59.090000,58.419998,58.509998,53.985733,256000
2010-04-27,58.150002,58.529999,56.410000,56.580002,52.204983,1016800
2010-04-28,56.900002,57.290001,56.340000,57.000000,52.592491,793800
2010-04-29,57.439999,57.790001,56.389999,56.910000,52.509457,425600
2010-04-30,56.840000,57.509998,55.990002,56.700001,52.315701,583100
2010-05-03,57.009998,58.299999,56.430000,57.650002,53.192234,504500
2010-05-04,56.770000,56.770000,55.660000,56.299999,51.946617,873500
2010-05-05,55.459999,56.009998,54.369999,54.900002,50.654873,1475600
2010-05-06,54.500000,55.099998,39.959999,52.950001,48.855667,1768000
2010-05-07,52.900002,53.290001,50.520000,51.299999,47.333256,870500
2010-05-10,52.299999,54.040001,52.299999,53.810001,49.649166,752200
2010-05-11,53.470001,54.330002,53.209999,53.369999,49.243179,421600
2010-05-12,53.700001,54.950001,53.549999,54.720001,50.488804,572900
2010-05-13,54.599998,55.310001,54.070000,54.430000,50.221222,211900
2010-05-14,54.020000,54.070000,52.369999,53.299999,49.178593,553100
2010-05-17,53.540001,53.770000,51.299999,52.389999,48.338955,770000
2010-05-18,53.139999,53.830002,51.959999,52.189999,48.154423,934400
2010-05-19,51.810001,52.250000,50.250000,51.369999,47.397827,1065700
2010-05-20,49.959999,50.369999,48.750000,48.790001,45.017315,1016800
2010-05-21,48.119999,50.209999,47.540001,49.950001,46.087635,987400
2010-05-24,49.939999,49.950001,48.349998,48.610001,44.851250,1046700
2010-05-25,46.830002,48.970001,46.720001,48.919998,45.137283,1018800
2010-05-26,49.500000,50.259998,49.000000,49.189999,45.386402,1088700
2010-05-27,50.310001,51.889999,50.310001,51.889999,47.877621,934800
2010-05-28,51.650002,52.340000,51.090000,51.349998,47.379372,699600
2010-06-01,50.610001,51.169998,48.849998,48.880001,45.100380,1419000
2010-06-02,49.299999,51.680000,49.080002,51.680000,47.683876,976500
2010-06-03,51.970001,53.189999,51.119999,53.060001,48.957150,1352100
2010-06-04,52.060001,53.669998,50.520000,50.840000,46.908821,1486400
2010-06-07,51.250000,52.020000,50.320000,50.369999,46.475166,885200
2010-06-08,50.560001,51.240002,49.860001,51.130001,47.176399,678900
2010-06-09,51.720001,52.689999,50.150002,50.369999,46.475166,790300
2010-06-10,51.580002,53.049999,51.580002,53.049999,48.947937,927700
2010-06-11,52.380001,53.639999,52.340000,53.639999,49.492310,457200
2010-06-14,54.200001,54.910000,53.529999,53.619999,49.473854,617200
2010-06-15,54.150002,55.279999,54.099998,55.200001,50.931679,398600
2010-06-16,54.669998,55.610001,54.340000,55.139999,50.876316,635300
2010-06-17,55.590000,55.590000,54.000000,54.639999,50.414986,522400
2010-06-18,54.840000,54.930000,54.040001,54.740002,50.507256,519900
2010-06-21,55.549999,55.869999,53.889999,54.230000,50.036697,458000
2010-06-22,54.380001,54.380001,52.220001,52.470001,48.412781,1057100
2010-06-23,52.320000,52.419998,51.680000,52.080002,48.052937,747200
2010-06-24,51.990002,52.220001,50.560001,50.740002,46.858841,780100
2010-06-25,50.880001,51.759998,50.270000,51.360001,47.431400,403900
2010-06-28,51.639999,51.639999,50.459999,50.500000,46.637196,484800
2010-06-29,49.599998,49.599998,48.060001,48.470001,44.762478,833000
2010-06-30,48.250000,49.080002,47.849998,47.900002,44.236076,248500
2010-07-01,47.910000,48.360001,46.439999,47.779999,44.125244,705400
2010-07-02,47.799999,48.369999,46.990002,47.299999,43.681969,355800
2010-07-06,48.110001,48.860001,47.070000,47.450001,43.820496,390400
2010-07-07,47.680000,49.509998,47.680000,49.509998,45.722923,345100
2010-07-08,50.130001,50.439999,49.340000,50.349998,46.498661,256900
2010-07-09,50.349998,50.470001,49.950001,50.369999,46.517143,140300
2010-07-12,50.230000,50.720001,49.639999,50.090000,46.258556,228900
2010-07-13,50.689999,51.060001,50.480000,50.790001,46.905022,252800
2010-07-14,50.580002,51.150002,50.060001,50.730000,46.849594,252900
2010-07-15,50.590000,51.000000,49.770000,50.840000,46.951191,333900
2010-07-16,50.540001,50.540001,48.799999,49.070000,45.316574,502000
2010-07-19,49.209999,49.360001,48.490002,49.009998,45.261162,256300
2010-07-20,48.299999,50.320000,48.209999,50.099998,46.267788,473700
2010-07-21,50.480000,50.639999,49.189999,49.580002,45.787575,498000
2010-07-22,50.150002,51.009998,50.150002,50.619999,46.748009,534200
2010-07-23,50.549999,51.060001,50.090000,51.029999,47.126656,374800
2010-07-26,51.290001,51.790001,51.029999,51.790001,47.828522,318700
2010-07-27,51.820000,52.060001,50.369999,50.730000,46.849594,479300
2010-07-28,50.840000,50.939999,50.020000,50.279999,46.434021,367500
2010-07-29,51.040001,51.119999,49.730000,50.189999,46.350914,392500
2010-07-30,49.759998,50.380001,49.419998,50.139999,46.304733,402400
2010-08-02,51.400002,51.900002,50.980000,51.810001,47.847004,630700
2010-08-03,51.750000,52.119999,51.180000,51.840000,47.874699,408100
2010-08-04,52.139999,52.619999,51.919998,52.470001,48.456512,420000
2010-08-05,51.950001,52.680000,51.680000,52.520000,48.502689,100100
2010-08-06,51.830002,52.000000,51.000000,51.950001,47.976284,434400
2010-08-09,52.400002,52.400002,51.580002,52.139999,48.151741,122300
2010-08-10,51.160000,51.950001,51.119999,51.740002,47.782349,239500
2010-08-11,50.619999,50.619999,49.639999,49.849998,46.036919,458200
2010-08-12,49.250000,49.889999,48.790001,49.430000,45.649052,348700
2010-08-13,49.439999,49.830002,49.130001,49.169998,45.408928,171100
2010-08-16,48.900002,49.070000,48.500000,48.959999,45.214989,185700
2010-08-17,49.730000,49.990002,49.220001,49.759998,45.953800,132200
2010-08-18,49.700001,49.700001,49.000000,49.380001,45.602867,153200
2010-08-19,49.049999,49.189999,48.450001,48.610001,44.891762,294100
2010-08-20,48.650002,48.650002,47.639999,47.990002,44.319195,317300
2010-08-23,48.369999,48.490002,47.880001,47.930000,44.263783,125700
2010-08-24,47.290001,47.490002,46.500000,46.939999,43.349518,176200
2010-08-25,46.490002,46.799999,45.709999,46.570000,43.007797,627400
2010-08-26,47.000000,47.360001,46.279999,46.500000,42.943165,217300
2010-08-27,46.910000,47.889999,46.040001,47.799999,44.143719,232400
2010-08-30,47.790001,48.200001,47.389999,47.419998,43.792778,86300
2010-08-31,47.130001,47.709999,46.790001,47.080002,43.478798,223300
2010-09-01,47.849998,49.000000,47.849998,48.869999,45.131866,197100
2010-09-02,48.950001,49.380001,48.509998,49.360001,45.584389,125900
2010-09-03,49.799999,50.330002,49.650002,50.150002,46.313961,315000
2010-09-07,49.980000,49.980000,49.020000,49.250000,45.482811,362400
2010-09-08,49.259998,49.860001,49.259998,49.720001,45.916859,159100
2010-09-09,50.500000,50.500000,49.509998,49.730000,45.926090,192100
2010-09-10,50.020000,50.430000,50.020000,50.240002,46.397091,83300
2010-09-13,50.939999,50.939999,50.279999,50.820000,46.932724,169600
2010-09-14,50.700001,51.099998,50.340000,50.540001,46.674141,184800
2010-09-15,50.180000,50.509998,50.000000,50.439999,46.581795,106200
2010-09-16,50.189999,50.580002,49.880001,50.070000,46.240086,220200
2010-09-17,50.340000,50.340000,49.540001,49.650002,45.852215,376700
2010-09-20,49.810001,50.680000,49.639999,50.560001,46.692604,246600
2010-09-21,50.529999,50.680000,49.840000,50.400002,46.544853,316400
2010-09-22,50.410000,50.959999,49.810001,49.939999,46.120041,204300
2010-09-23,49.340000,50.049999,49.240002,49.580002,45.830708,98700
2010-09-24,50.130001,51.020000,49.990002,50.880001,47.032391,144500
2010-09-27,50.900002,51.049999,50.580002,50.660000,46.829037,126900
2010-09-28,50.709999,50.950001,49.930000,50.820000,46.976936,200400
2010-09-29,50.759998,51.950001,50.669998,51.810001,47.892075,138800
2010-09-30,52.340000,52.419998,51.230000,51.900002,47.975258,213600
2010-10-01,52.360001,52.889999,52.220001,52.700001,48.714771,165000
2010-10-04,52.689999,52.779999,51.689999,51.959999,48.030727,220000
2010-10-05,52.570000,53.360001,52.439999,53.180000,49.158470,333000
2010-10-06,53.060001,53.779999,53.060001,53.459999,49.417290,160200
2010-10-07,53.930000,53.930000,52.900002,53.279999,49.250900,87600
2010-10-08,53.310001,54.349998,53.200001,54.180000,50.082836,97300
2010-10-11,54.290001,54.709999,54.250000,54.490002,50.369408,157000
2010-10-12,54.290001,54.500000,53.509998,54.230000,50.129070,154900
2010-10-13,54.869999,55.220001,54.430000,54.919998,50.766869,142000
2010-10-14,54.880001,55.310001,54.389999,54.720001,50.582012,162900
2010-10-15,55.160000,55.169998,54.290001,54.840000,50.692928,359900
2010-10-18,54.680000,55.509998,54.630001,55.360001,51.173618,104300
2010-10-19,54.730000,54.730000,53.119999,53.459999,49.417290,245400
2010-10-20,53.580002,54.189999,53.400002,53.900002,49.824024,238900
2010-10-21,53.980000,54.360001,52.889999,53.459999,49.417290,201000
2010-10-22,53.570000,53.759998,53.310001,53.650002,49.592926,100800
2010-10-25,53.970001,54.520000,53.720001,53.779999,49.713097,154600
2010-10-26,53.430000,53.669998,53.189999,53.349998,49.315605,178600
2010-10-27,52.980000,53.330002,52.349998,53.290001,49.260151,176000
2010-10-28,53.549999,53.740002,52.950001,53.110001,49.093765,175300
2010-10-29,53.160000,53.720001,52.990002,53.549999,49.500488,83600
2010-11-01,54.369999,54.959999,53.779999,54.110001,50.018139,201300
2010-11-02,54.570000,55.180000,54.189999,54.950001,50.794613,112600
2010-11-03,55.070000,55.070000,54.110001,54.990002,50.831585,254200
2010-11-04,55.980000,56.680000,55.980000,56.619999,52.338329,246300
2010-11-05,56.689999,56.860001,56.290001,56.860001,52.560184,293400
2010-11-08,56.650002,57.279999,56.500000,57.209999,52.883709,112300
2010-11-09,58.000000,58.540001,57.220001,57.509998,53.161026,451300
2010-11-10,57.590000,58.349998,57.080002,58.340000,53.928257,347500
2010-11-11,57.869999,59.090000,57.869999,59.040001,54.575329,351900
2010-11-12,58.290001,58.549999,57.650002,58.080002,53.687912,213300
2010-11-15,58.470001,58.580002,57.720001,57.759998,53.392117,135000
2010-11-16,57.060001,57.090000,56.000000,56.599998,52.319843,411200
2010-11-17,56.660000,57.160000,56.360001,56.790001,52.495461,145700
2010-11-18,57.639999,58.180000,57.580002,57.950001,53.567760,96100
2010-11-19,57.689999,58.639999,57.430000,58.570000,54.140869,87800
2010-11-22,58.259998,58.810001,57.619999,58.720001,54.279526,210700
2010-11-23,57.740002,57.869999,57.150002,57.419998,53.077839,318200
2010-11-24,57.730000,58.490002,57.689999,58.490002,54.066910,87100
2010-11-26,57.939999,58.439999,57.779999,57.930000,53.549271,33400
